iid,pid,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec_o
215,203,14.89,19.15,21.28,19.15,14.89,10.64,7,8,9,9,9,16,20,18,20,18,8,9,8,9,10,7,0
215,204,14.89,19.15,21.28,19.15,14.89,10.64,7,8,9,9,9,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,0
215,205,14.89,19.15,21.28,19.15,14.89,10.64,7,8,9,9,9,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,0
215,206,14.89,19.15,21.28,19.15,14.89,10.64,7,8,9,9,9,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,1
215,207,14.89,19.15,21.28,19.15,14.89,10.64,7,8,9,9,9,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,0
215,208,14.89,19.15,21.28,19.15,14.89,10.64,7,8,9,9,9,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,1
215,209,14.89,19.15,21.28,19.15,14.89,10.64,7,8,9,9,9,13.04,21.74,17.39,17.39,15.22,15.22,7,9,8,7,8,0
215,210,14.89,19.15,21.28,19.15,14.89,10.64,7,8,9,9,9,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,1
215,211,14.89,19.15,21.28,19.15,14.89,10.64,7,8,9,9,9,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,0
215,212,14.89,19.15,21.28,19.15,14.89,10.64,7,8,9,9,9,14.29,18.37,18.37,16.33,18.37,14.29,7,9,7,8,9,1
215,213,14.89,19.15,21.28,19.15,14.89,10.64,7,8,9,9,9,15.52,17.24,17.24,17.24,17.24,15.52,8,10,9,9,9,0
216,194,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,16,16,20,16,18,14,9,10,8,10,10,0
216,195,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,0
216,196,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,0
216,197,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,14,18,20,18,16,14,7,8,9,9,7,0
216,198,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,0
216,199,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,0
216,200,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,13.21,18.87,18.87,16.98,16.98,15.09,8,10,8,8,8,0
216,201,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,0
216,202,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,0
216,203,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,16,20,18,20,18,8,9,8,9,10,7,0
216,204,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,0
216,205,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,0
216,206,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,1
216,207,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,0
216,208,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,0
216,209,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,13.04,21.74,17.39,17.39,15.22,15.22,7,9,8,7,8,0
216,210,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,0
216,211,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,0
216,212,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,14.29,18.37,18.37,16.33,18.37,14.29,7,9,7,8,9,0
216,213,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,15.52,17.24,17.24,17.24,17.24,15.52,8,10,9,9,9,0
217,194,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,16,16,20,16,18,14,9,10,8,10,10,1
217,195,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,1
217,196,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,1
217,197,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,14,18,20,18,16,14,7,8,9,9,7,1
217,198,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,0
217,199,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,1
217,200,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,13.21,18.87,18.87,16.98,16.98,15.09,8,10,8,8,8,1
217,201,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,1
217,202,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,1
217,203,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,16,20,18,20,18,8,9,8,9,10,7,0
217,204,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,1
217,205,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,1
217,206,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,0
217,207,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,0
217,208,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,1
217,209,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,13.04,21.74,17.39,17.39,15.22,15.22,7,9,8,7,8,0
217,210,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,0
217,211,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,0
217,212,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,14.29,18.37,18.37,16.33,18.37,14.29,7,9,7,8,9,1
217,213,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,15.52,17.24,17.24,17.24,17.24,15.52,8,10,9,9,9,1
218,194,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,16,16,20,16,18,14,9,10,8,10,10,1
218,195,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,0
218,196,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,0
218,197,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,14,18,20,18,16,14,7,8,9,9,7,0
218,198,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,0
218,199,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,1
218,200,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,13.21,18.87,18.87,16.98,16.98,15.09,8,10,8,8,8,0
218,201,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,0
218,202,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,0
218,203,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,16,20,18,20,18,8,9,8,9,10,7,0
218,204,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,0
218,205,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,0
218,206,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,1
218,207,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,0
218,208,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,0
218,209,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,13.04,21.74,17.39,17.39,15.22,15.22,7,9,8,7,8,0
218,210,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,0
218,211,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,0
218,212,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,14.29,18.37,18.37,16.33,18.37,14.29,7,9,7,8,9,0
218,213,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,15.52,17.24,17.24,17.24,17.24,15.52,8,10,9,9,9,0
219,194,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,16,16,20,16,18,14,9,10,8,10,10,1
219,195,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,0
219,196,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,1
219,197,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,14,18,20,18,16,14,7,8,9,9,7,0
219,198,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,0
219,199,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,1
219,200,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,13.21,18.87,18.87,16.98,16.98,15.09,8,10,8,8,8,0
219,201,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,0
219,202,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,0
219,203,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,16,20,18,20,18,8,9,8,9,10,7,0
219,204,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,0
219,205,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,0
219,206,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,1
219,207,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,1
219,208,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,1
219,209,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,13.04,21.74,17.39,17.39,15.22,15.22,7,9,8,7,8,0
219,210,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,1
219,211,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,1
219,212,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,14.29,18.37,18.37,16.33,18.37,14.29,7,9,7,8,9,1
219,213,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,15.52,17.24,17.24,17.24,17.24,15.52,8,10,9,9,9,0
220,194,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,16,16,20,16,18,14,9,10,8,10,10,0
220,195,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,0
220,196,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,0
220,197,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,14,18,20,18,16,14,7,8,9,9,7,0
220,198,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,0
220,199,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,0
220,200,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,13.21,18.87,18.87,16.98,16.98,15.09,8,10,8,8,8,0
220,201,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,0
220,202,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,0
220,203,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,16,20,18,20,18,8,9,8,9,10,7,0
220,204,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,0
220,205,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,1
220,206,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,1
220,207,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,0
220,208,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,1
220,209,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,13.04,21.74,17.39,17.39,15.22,15.22,7,9,8,7,8,0
220,210,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,0
220,211,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,0
220,212,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,14.29,18.37,18.37,16.33,18.37,14.29,7,9,7,8,9,0
220,213,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,15.52,17.24,17.24,17.24,17.24,15.52,8,10,9,9,9,0
221,194,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,16,16,20,16,18,14,9,10,8,10,10,1
221,195,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,0
221,196,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,0
221,197,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,14,18,20,18,16,14,7,8,9,9,7,0
221,198,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,0
221,199,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,1
221,200,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,13.21,18.87,18.87,16.98,16.98,15.09,8,10,8,8,8,0
221,201,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,0
221,202,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,0
221,203,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,16,20,18,20,18,8,9,8,9,10,7,0
221,204,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,0
221,205,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,1
221,206,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,1
221,207,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,0
221,208,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,0
221,209,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,13.04,21.74,17.39,17.39,15.22,15.22,7,9,8,7,8,0
221,210,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,0
221,211,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,0
221,212,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,14.29,18.37,18.37,16.33,18.37,14.29,7,9,7,8,9,1
221,213,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,15.52,17.24,17.24,17.24,17.24,15.52,8,10,9,9,9,0
222,194,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,16,16,20,16,18,14,9,10,8,10,10,0
222,195,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,0
222,196,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,0
222,197,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,14,18,20,18,16,14,7,8,9,9,7,0
222,198,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,0
222,199,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,0
222,200,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,13.21,18.87,18.87,16.98,16.98,15.09,8,10,8,8,8,0
222,201,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,0
222,202,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,0
222,203,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,16,20,18,20,18,8,9,8,9,10,7,0
222,204,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,0
222,205,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,0
222,206,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,1
222,207,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,0
222,208,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,0
222,209,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,13.04,21.74,17.39,17.39,15.22,15.22,7,9,8,7,8,0
222,210,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,0
222,211,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,0
222,212,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,14.29,18.37,18.37,16.33,18.37,14.29,7,9,7,8,9,0
222,213,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,15.52,17.24,17.24,17.24,17.24,15.52,8,10,9,9,9,0
223,194,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,16,16,20,16,18,14,9,10,8,10,10,0
223,195,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,0
223,196,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,0
223,197,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,14,18,20,18,16,14,7,8,9,9,7,0
223,198,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,0
223,199,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,0
223,200,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,13.21,18.87,18.87,16.98,16.98,15.09,8,10,8,8,8,0
223,201,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,0
223,202,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,0
223,203,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,16,20,18,20,18,8,9,8,9,10,7,0
223,204,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,0
223,205,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,0
223,206,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,1
223,207,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,0
223,208,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,0
223,209,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,13.04,21.74,17.39,17.39,15.22,15.22,7,9,8,7,8,0
223,210,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,0
223,211,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,0
223,212,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,14.29,18.37,18.37,16.33,18.37,14.29,7,9,7,8,9,0
223,213,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,15.52,17.24,17.24,17.24,17.24,15.52,8,10,9,9,9,0
224,194,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,16,16,20,16,18,14,9,10,8,10,10,1
224,195,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,0
224,196,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,0
224,197,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,14,18,20,18,16,14,7,8,9,9,7,0
224,198,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,0
224,199,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,0
224,200,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,13.21,18.87,18.87,16.98,16.98,15.09,8,10,8,8,8,1
224,201,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,0
224,202,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,0
224,203,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,16,20,18,20,18,8,9,8,9,10,7,0
224,204,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,0
224,205,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,1
224,206,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,1
224,207,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,0
224,208,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,1
224,209,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,13.04,21.74,17.39,17.39,15.22,15.22,7,9,8,7,8,0
224,210,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,0
224,211,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,0
224,212,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,14.29,18.37,18.37,16.33,18.37,14.29,7,9,7,8,9,1
224,213,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,15.52,17.24,17.24,17.24,17.24,15.52,8,10,9,9,9,0
225,194,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,16,16,20,16,18,14,9,10,8,10,10,0
225,195,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,1
225,196,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,0
